product_id,name,category_id,weight,price,description,supplier_id,barcode
122,Lowbush cranberry,3,524.6663178502694,4.941423850605851,food food food food food food food food food food food food food food food food food,159,1422417333592
1612,Longan,3,301.27637361426764,4.846852532692233,food food food food food food food food food food food food food food food food food,324,8933776742485
1736,Loquat,3,232.71951426276226,4.306447569026819,food food food food food food food food food food food food food food food food food,572,4230508143187
1329,Jostaberry,3,629.4523858048847,4.121097347583795,food food food food food food food food food food food food food food food food food,895,68977385
1143,Shucked Oysters,1,488.8312065740771,3.2930262729035844,food food food food food food food food food food food food food food food food food,981,9184821594701
899,Jiaogulan,4,506.012661838132,7.299135606263162,food food food food food food food food food food food food food food food food food,850,7690014274172
197,Safflower,4,316.4775714428774,9.314049704557396,food food food food food food food food food food food food food food food food food,699,4226427395939
1683,Alkanet,4,18.20061980712029,0.5762215027700912,food food food food food food food food food food food food food food food food food,132,7176377532966
798,Lorraine,2,55.80129895818642,5.307781018423075,food food food food food food food food food food food food food food food food food,184,9604289112411
394,Avocado leaf,4,837.2537177054784,2.0189645173205797,food food food food food food food food food food food food food food food food food,481,72901635
654,Caviar,1,191.80292249311702,2.9803726144293305,food food food food food food food food food food food food food food food food food,259,16107025
90,Akudjura,4,457.6743178302735,6.144308011584828,food food food food food food food food food food food food food food food food food,161,69593393
658,Saigon cinnamon,4,670.3059815322185,5.44834081659601,food food food food food food food food food food food food food food food food food,510,5571188162497
1134,Celery seed,4,658.9404740985751,8.977966890546853,food food food food food food food food food food food food food food food food food,180,7741949641612
1950,Asarabacca,4,956.2654023597447,3.846163609325802,food food food food food food food food food food food food food food food food food,226,22755976
1892,Ajwain,4,139.21491329673708,0.3209660168618089,food food food food food food food food food food food food food food food food food,384,3082687461653
474,Pepper,4,986.410842126188,2.23337818336079,food food food food food food food food food food food food food food food food food,736,7422340034723
980,Gose,2,597.8501772959363,7.693448296549742,food food food food food food food food food food food food food food food food food,279,2076115559666
1204,Pandan leaf,4,172.06496440908347,3.256594690999155,food food food food food food food food food food food food food food food food food,816,01577010
415,Bolwarra,3,17.47832579856434,4.853888914438324,food food food food food food food food food food food food food food food food food,320,0967698820095
1641,Chicken à la King,1,442.3312115602861,0.6392127613549581,food food food food food food food food food food food food food food food food food,665,7227020659245
991,Cassia,4,777.9996020140916,3.6176043124535697,food food food food food food food food food food food food food food food food food,906,68274574
289,Cumin,4,26.861415705355608,6.588629693485922,food food food food food food food food food food food food food food food food food,82,7360970331666
1706,Vichyssoise,1,765.3874050411129,9.232900040178142,food food food food food food food food food food food food food food food food food,825,66230273
34,Kahikatea,3,157.06374940140378,8.034119864079663,food food food food food food food food food food food food food food food food food,24,3576642780192
212,Savoy Corpse Reviver,2,572.8044246634454,7.344021339868062,food food food food food food food food food food food food food food food food food,179,12146307
